,time,tx,address,rx
456,14.036171,000100150000000b00000074,0300010000000100014d00,000100150000000b0000000c01010026000800120009000200110000000000000000000000000000000000000000000000000000000000000000000000de
478,14.345185,000100160000000b00000075,0300010000000100014d00,000100160000000b0000003e0001002e00260011000900020003000000000000000000000000000000000000000000000000000000000000000000000027
500,14.73699,000100170000000b00000076,0300010000000100014d00,000100170000000b0000000c010100030026001100090002000f0000000000000000000000000000000000000000000000000000000000000000000000d8
522,15.067175,000100180000000b00000077,0300010000000100014d00,000100180000000b000000010001001e002500110009000200020000000000000000000000000000000000000000000000000000000000000000000000da
544,15.410882,000100190000000b00000078,0300010000000100014d00,000100190000000b0000003e0001003200220011000900020002003a00000000000000000000000000000000000000000000000000000000000000000063
566,15.788372,0001001a0000000b00000079,0300010000000100014d00,0001001a0000000b0000000c010100320022001100090002000c000000000000000000000000000000000000000000000000000000000000000000000003
588,16.102311,0001001b0000000b0000007a,0300010000000100014d00,0001001b0000000b0000000100010016002200110009000200010000000000000000000000000000000000000000000000000000000000000000000000d1
610,16.44323,0001001c0000000b0000007b,0300010000000100014d00,0001001c0000000b0000004400020020001f001100090002000100000000000000000000000000000000000000000000000000000000000000000000001d
632,16.853623,0001001d0000000b0000007c,0300010000000100014d00,0001001d0000000b000000440001000d001f001100090002000100000000000000000000000000000000000000000000000000000000000000000000000a
654,17.200197,0001001e0000000b0000007d,0300010000000100014d00,0001001e0000000b0000003e0001003b001e0011000900020001000000000000000000000000000000000000000000000000000000000000000000000032
676,17.529942,0001001f0000000b0000007e,0300010000000100014d00,0001001f0000000b0000003e00010038001e0011000900020007001a00000000000000000000000000000000000000000000000000000000000000000050
698,17.906915,000100200000000b0000007f,0300010000000100014d00,000100200000000b0000003e000100330017001100090002000600000000000000000000000000000000000000000000000000000000000000000000002a
720,18.283825,000100210000000b00000080,0300010000000100014d00,000100210000000b000000440002001c002a000c00040002000100000000000000000000000000000000000000000000000000000000000000000000001f
742,18.622586,000100220000000b00000081,0300010000000100014d00,000100220000000b0000000c0101001c002a000c00040002000a0000000000000000000000000000000000000000000000000000000000000000000000f1
764,19.025276,000100230000000b00000082,0300010000000100014d00,000100230000000b00000044000100040027000c000400020001000000000000000000000000000000000000000000000000000000000000000000000005
786,19.371083,000100240000000b00000083,0300010000000100014d00,000100240000000b0000003e000100120007000c000400020005003a0000000000000000000000000000000000000000000000000000000000000000002c
808,19.699307,000100250000000b00000084,0300010000000100014d00,000100250000000b0000000c010100120007000c0004000200070000000000000000000000000000000000000000000000000000000000000000000000c4
830,20.108944,000100260000000b00000085,0300010000000100014d00,000100260000000b0000003e000100120029000b000400020004000000000000000000000000000000000000000000000000000000000000000000000014
852,20.43389,000100270000000b00000086,0300010000000100014d00,000100270000000b0000000c0101000a001b000b0004000200050000000000000000000000000000000000000000000000000000000000000000000000cf
874,20.781936,000100280000000b00000087,0300010000000100014d00,000100280000000b0000003e00010000000b000b0004000200030000000000000000000000000000000000000000000000000000000000000000000000e5
896,21.174922,000100290000000b00000088,0300010000000100014d00,000100290000000b0000000c0101001a001f00140003000200030000000000000000000000000000000000000000000000000000000000000000000000eb
918,21.515144,0001002a0000000b00000089,0300010000000100014d00,0001002a0000000b0000003e0001000b000f00140003000200020000000000000000000000000000000000000000000000000000000000000000000000fd
940,21.895197,0001002b0000000b0000008a,0300010000000100014d00,0001002b0000000b0000000c0101000e002700130003000200010000000000000000000000000000000000000000000000000000000000000000000000e6
962,22.282573,0001002c0000000b0000008b,0300010000000100014d00,0001002c0000000b0000003e000100260023001300030002000100000000000000000000000000000000000000000000000000000000000000000000002c
984,22.628355,0001002d0000000b0000008c,0300010000000100014d00,0001002d0000000b0000003e0001002400230013000300020001001a00000000000000000000000000000000000000000000000000000000000000000045
1006,22.959478,0001002e0000000b0000008d,0300010000000100014d00,0001002e0000000b0000003e0001001800230013000300020001000000000000000000000000000000000000000000000000000000000000000000000020
1028,23.351811,0001002f0000000b0000008e,0300010000000100014d00,0001002f0000000b0000003e0001001500230013000300020001001a00000000000000000000000000000000000000000000000000000000000000000038
1050,23.691324,000100300000000b0000008f,0300010000000100014d00,000100300000000b0000003e000100160022001300030002000100000000000000000000000000000000000000000000000000000000000000000000001f
1072,24.039901,000100310000000b00000090,0300010000000100014d00,000100310000000b0000003e0001001300220013000300020001001a00000000000000000000000000000000000000000000000000000000000000000037
1094,24.444259,000100320000000b00000091,0300010000000100014d00,000100320000000b0000003e000100330021001300030002000100000000000000000000000000000000000000000000000000000000000000000000003d
1116,24.788624,000100330000000b00000092,0300010000000100014d00,000100330000000b0000003e0001003100210013000300020001001a00000000000000000000000000000000000000000000000000000000000000000056
1138,25.14759,000100340000000b00000093,0300010000000100014d00,000100340000000b0000003e00010014000a0013000300020019000000000000000000000000000000000000000000000000000000000000000000000021
1160,25.571133,000100350000000b00000094,0300010000000100014d00,000100350000000b0000000c01010010000a00130003000200a3000000000000000000000000000000000000000000000000000000000000000000000077
1182,26.261664,000100360000000b00000095,0300010000000100014d00,000100360000000b000000f10001000b000900130003000200060000000000000000000000000000000000000000000000000000000000000000000000b9
1204,26.656725,000100370000000b00000096,0300010000000100014d00,000100370000000b0000000f010100370008001300030002000900030000000000000000000000000000000000000000000000000000000000000000000a
1226,27.131744,000100380000000b00000097,0300010000000100014d00,000100380000000b000000f100010019000700130003000200050000000000000000000000000000000000000000000000000000000000000000000000c6
1248,27.462307,000100390000000b00000098,0300010000000100014d00,000100390000000b0000004c000100360006001300030002000d000000000000000000000000000000000000000000000000000000000000000000000046
1270,27.874021,0001003a0000000b00000099,0300010000000100014d00,0001003a0000000b0000000f01010024000600130003000200080003000000000000000000000000000000000000000000000000000000000000000000f7
1292,28.212339,0001003b0000000b0000009a,0300010000000100014d00,0001003b0000000b0000003e00010014003b0012000300020018003a00000000000000000000000000000000000000000000000000000000000000000091
1314,28.559064,0001003c0000000b0000009b,0300010000000100014d00,0001003c0000000b0000000c01010014003b00120003000200a00000000000000000000000000000000000000000000000000000000000000000000000af
1336,28.978784,0001003d0000000b0000009c,0300010000000100014d00,0001003d0000000b0000003e0001000b00390012000300020017003a00000000000000000000000000000000000000000000000000000000000000000087
1358,29.318192,0001003e0000000b0000009d,0300010000000100014d00,0001003e0000000b0000000c0101000b0039001200030002009d0000000000000000000000000000000000000000000000000000000000000000000000a3
1380,29.633288,0001003f0000000b0000009e,0300010000000100014d00,0001003f0000000b0000003e0001002600350012000300020016000000000000000000000000000000000000000000000000000000000000000000000065
1402,30.028847,000100400000000b0000009f,0300010000000100014d00,000100400000000b0000000c010100220035001200030002009b0000000000000000000000000000000000000000000000000000000000000000000000b6
1424,30.403025,000100410000000b000000a0,0300010000000100014d00,000100410000000b0000003e0001000700330012000300020015000000000000000000000000000000000000000000000000000000000000000000000045
1446,30.726803,000100420000000b000000a1,0300010000000100014d00,000100420000000b0000000c01010034002200120003000200990000000000000000000000000000000000000000000000000000000000000000000000b5
1468,31.125937,000100430000000b000000a2,0300010000000100014d00,000100430000000b0000003e0001001700210012000300020014000000000000000000000000000000000000000000000000000000000000000000000044
1490,31.452019,000100440000000b000000a3,0300010000000100014d00,000100440000000b0000000c0101001100210012000300020097000000000000000000000000000000000000000000000000000000000000000000000091
1512,31.762928,000100450000000b000000a4,0300010000000100014d00,000100450000000b0000003e000100260019001200030002001300000000000000000000000000000000000000000000000000000000000000000000004c
1534,32.169956,000100460000000b000000a5,0300010000000100014d00,000100460000000b0000000c0101001a00190012000300020095000000000000000000000000000000000000000000000000000000000000000000000092
1556,32.499085,000100470000000b000000a6,0300010000000100014d00,000100470000000b000000f100010034001800120003000200040000000000000000000000000000000000000000000000000000000000000000000000ff
1578,32.832597,000100480000000b000000a7,0300010000000100014d00,000100480000000b0000000f0101002500180012000300020007000300000000000000000000000000000000000000000000000000000000000000000016
1600,33.163805,000100490000000b000000a8,0300010000000100014d00,000100490000000b0000003e000100160017001200030002001200000000000000000000000000000000000000000000000000000000000000000000003d
1622,33.529044,0001004a0000000b000000a9,0300010000000100014d00,0001004a0000000b0000000c010100050015001200030002009300000000000000000000000000000000000000000000000000000000000000000000007b
1644,33.853666,0001004b0000000b000000aa,0300010000000100014d00,0001004b0000000b0000004c0001003a0014001200030002000c000000000000000000000000000000000000000000000000000000000000000000000068
1666,34.203973,0001004c0000000b000000ab,0300010000000100014d00,0001004c0000000b0000003e0001000d00120012000300020011000000000000000000000000000000000000000000000000000000000000000000000031
1688,34.55796,0001004d0000000b000000ac,0300010000000100014d00,0001004d0000000b0000000c010100080012001200030002009100000000000000000000000000000000000000000000000000000000000000000000007c
1710,34.897484,0001004e0000000b000000ad,0300010000000100014d00,0001004e0000000b0000003e00010020000e0012000300020010000000000000000000000000000000000000000000000000000000000000000000000041
1732,35.241067,0001004f0000000b000000ae,0300010000000100014d00,0001004f0000000b0000000c0101000b0000001200030002008f00000000000000000000000000000000000000000000000000000000000000000000006d
1754,35.591874,000100500000000b000000af,0300010000000100014d00,000100500000000b0000003e0001001e003b001100030002000f003a000000000000000000000000000000000000000000000000000000000000000000a6
1776,35.914487,000100510000000b000000b0,0300010000000100014d00,000100510000000b0000000c0101001c003b001100030002008c0000000000000000000000000000000000000000000000000000000000000000000000b7
1798,36.259034,000100520000000b000000b1,0300010000000100014d00,000100520000000b0000003e00010013003a001100030002000e000000000000000000000000000000000000000000000000000000000000000000000061
1820,36.654687,000100530000000b000000b2,0300010000000100014d00,000100530000000b0000000c0101000d003a001100030002008a0000000000000000000000000000000000000000000000000000000000000000000000a7
1842,36.980712,000100540000000b000000b3,0300010000000100014d00,000100540000000b0000003e0001001b0039001100030002000d000000000000000000000000000000000000000000000000000000000000000000000069
1864,37.311683,000100550000000b000000b4,0300010000000100014d00,000100550000000b0000000c01010016003900110003000200880000000000000000000000000000000000000000000000000000000000000000000000af
1886,37.716132,000100560000000b000000b5,0300010000000100014d00,000100560000000b0000003e000100200036001100030002000c00000000000000000000000000000000000000000000000000000000000000000000006c
1908,38.032727,000100570000000b000000b6,0300010000000100014d00,000100570000000b0000000c0101000000360011000300020086000000000000000000000000000000000000000000000000000000000000000000000096
1930,38.380235,000100580000000b000000b7,0300010000000100014d00,000100580000000b0000003e000100070035001100030002000b003a0000000000000000000000000000000000000000000000000000000000000000008d
1952,38.788526,000100590000000b000000b8,0300010000000100014d00,000100590000000b0000000c0101000400350011000300020083000000000000000000000000000000000000000000000000000000000000000000000098
1974,39.131128,0001005a0000000b000000b9,0300010000000100014d00,0001005a0000000b0000003e000100030030001100030002000a00000000000000000000000000000000000000000000000000000000000000000000004b
1996,39.46036,0001005b0000000b000000ba,0300010000000100014d00,0001005b0000000b0000000c01010024001f00110003000200810000000000000000000000000000000000000000000000000000000000000000000000a2
2018,39.884157,0001005c0000000b000000bb,0300010000000100014d00,0001005c0000000b0000003e0001003500300010000300020009003a000000000000000000000000000000000000000000000000000000000000000000b7
2040,40.271509,0001005d0000000b000000bc,0300010000000100014d00,0001005d0000000b0000000c010100350030001000030002007e0000000000000000000000000000000000000000000000000000000000000000000000c2
2062,40.57823,0001005e0000000b000000bd,0300010000000100014d00,0001005e0000000b0000004c00010008002f001000030002000b000000000000000000000000000000000000000000000000000000000000000000000061
2084,40.907992,0001005f0000000b000000be,0300010000000100014d00,0001005f0000000b0000003e00010030002e0010000300020008000000000000000000000000000000000000000000000000000000000000000000000078
2106,41.287754,000100600000000b000000bf,0300010000000100014d00,000100600000000b0000000c01010011002e001000030002007c00000000000000000000000000000000000000000000000000000000000000000000009d
2128,41.580278,000100610000000b000000c0,0300010000000100014d00,000100610000000b0000003e0001002f002c0010000300020007003a000000000000000000000000000000000000000000000000000000000000000000b0
2150,41.898234,000100620000000b000000c1,0300010000000100014d00,000100620000000b0000000c0101002c002c00100003000200790000000000000000000000000000000000000000000000000000000000000000000000b5
2172,42.29297,000100630000000b000000c2,0300010000000100014d00,000100630000000b0000003e00010031002b0010000300020006003a000000000000000000000000000000000000000000000000000000000000000000b2
2194,42.606091,000100640000000b000000c3,0300010000000100014d00,000100640000000b0000000c01010031002b00100003000200760000000000000000000000000000000000000000000000000000000000000000000000b8
2216,42.972608,000100650000000b000000c4,0300010000000100014d00,000100650000000b0000003e00010035002a001000030002000500000000000000000000000000000000000000000000000000000000000000000000007c
2238,43.390237,000100660000000b000000c5,0300010000000100014d00,000100660000000b0000000c0101002e002a00100003000200740000000000000000000000000000000000000000000000000000000000000000000000b4
2260,43.703699,000100670000000b000000c6,0300010000000100014d00,000100670000000b0000003e0001003200290010000300020004003a000000000000000000000000000000000000000000000000000000000000000000b3
2282,44.031838,000100680000000b000000c7,0300010000000100014d00,000100680000000b0000000c01010032002900100003000200710000000000000000000000000000000000000000000000000000000000000000000000b6
2304,44.425201,000100690000000b000000c8,0300010000000100014d00,000100690000000b0000003e0001001000270010000300020003000000000000000000000000000000000000000000000000000000000000000000000056
2326,44.742529,0001006a0000000b000000c9,0300010000000100014d00,0001006a0000000b0000000c0101000c0027001000030002006f00000000000000000000000000000000000000000000000000000000000000000000008e
2348,45.084968,0001006b0000000b000000ca,0300010000000100014d00,0001006b0000000b0000004c0001001f0031000f00030002000a000000000000000000000000000000000000000000000000000000000000000000000085
2370,45.464427,0001006c0000000b000000cb,0300010000000100014d00,0001006c0000000b0000000f010100100031000f00030002000600030000000000000000000000000000000000000000000000000000000000000000003a
2392,45.789073,0001006d0000000b000000cc,0300010000000100014d00,0001006d0000000b000000440002001d0030000f000300020002000000000000000000000000000000000000000000000000000000000000000000000075
2414,46.099717,0001006e0000000b000000cd,0300010000000100014d00,0001006e0000000b000000440001001e002f000f000300020002000000000000000000000000000000000000000000000000000000000000000000000075
2436,46.428113,0001006f0000000b000000ce,0300010000000100014d00,0001006f0000000b000000440002001e002f000f000300020001000000000000000000000000000000000000000000000000000000000000000000000076
2458,46.836959,000100700000000b000000cf,0300010000000100014d00,000100700000000b000000440001001b002f000f000300020001000000000000000000000000000000000000000000000000000000000000000000000073
2480,47.167505,000100710000000b000000d0,0300010000000100014d00,000100710000000b0000003e00010005002f000f000300020002000000000000000000000000000000000000000000000000000000000000000000000059
2502,47.475127,000100720000000b000000d1,0300010000000100014d00,000100720000000b0000000c0101003b002e000f00030002006d0000000000000000000000000000000000000000000000000000000000000000000000c9
2524,47.868756,000100730000000b000000d2,0300010000000100014d00,000100730000000b0000004c00010032002c000f00030002000900000000000000000000000000000000000000000000000000000000000000000000009a
2546,48.200452,000100740000000b000000d3,0300010000000100014d00,000100740000000b0000000f01010022002c000f00030002000500030000000000000000000000000000000000000000000000000000000000000000004e
2568,48.533126,000100750000000b000000d4,0300010000000100014d00,000100750000000b0000003e00010019002b000f00030002000100000000000000000000000000000000000000000000000000000000000000000000006c
2590,48.921452,000100760000000b000000d5,0300010000000100014d00,000100760000000b0000003e00010015002b000f000300020017001a00000000000000000000000000000000000000000000000000000000000000000099
2612,49.253263,000100770000000b000000d6,0300010000000100014d00,000100770000000b0000003d00020013002a000f00030002000300030000000000000000000000000000000000000000000000000000000000000000006c
2634,49.580421,000100780000000b000000d7,0300010000000100014d00,000100780000000b0000003e00010013002a000f000300020016002e000000000000000000000000000000000000000000000000000000000000000000ab
2656,49.988039,000100790000000b000000d8,0300010000000100014d00,000100790000000b0000003d00010013002a000f00030002000300030000000000000000000000000000000000000000000000000000000000000000006d
2678,50.33495,0001007a0000000b000000d9,0300010000000100014d00,0001007a0000000b0000003e00010034000a000f00030002001500000000000000000000000000000000000000000000000000000000000000000000007f
2700,50.647036,0001007b0000000b000000da,0300010000000100014d00,0001007b0000000b0000000c010100220003001000020002006b00000000000000000000000000000000000000000000000000000000000000000000008c
2722,51.006861,0001007c0000000b000000db,0300010000000100014d00,0001007c0000000b0000003e000100120028000b000200020014000000000000000000000000000000000000000000000000000000000000000000000077
2744,51.314285,0001007d0000000b000000dc,0300010000000100014d00,0001007d0000000b0000000c01010033001c000b0002000200690000000000000000000000000000000000000000000000000000000000000000000000b1
2766,51.662871,0001007e0000000b000000dd,0300010000000100014d00,0001007e0000000b0000003e000100380017000b00020002001300000000000000000000000000000000000000000000000000000000000000000000008d
2788,51.98267,0001007f0000000b000000de,0300010000000100014d00,0001007f0000000b0000000c010100020007000b00020002006700000000000000000000000000000000000000000000000000000000000000000000006b
2810,52.382448,000100800000000b000000df,0300010000000100014d00,000100800000000b0000003e0001002f0002000b000200020012000000000000000000000000000000000000000000000000000000000000000000000070
2832,52.711004,000100810000000b000000e0,0300010000000100014d00,000100810000000b0000000c0101000c0012000a001a00010065000000000000000000000000000000000000000000000000000000000000000000000096
2854,53.035218,000100820000000b000000e1,0300010000000100014d00,000100820000000b0000003e000100020010000a001a00010011000000000000000000000000000000000000000000000000000000000000000000000068
2876,53.431168,000100830000000b000000e2,0300010000000100014d00,000100830000000b0000000c01010039000f000a001a000100630000000000000000000000000000000000000000000000000000000000000000000000c0
2898,53.777608,000100840000000b000000e3,0300010000000100014d00,000100840000000b0000003e00010007000e000a001a0001001000000000000000000000000000000000000000000000000000000000000000000000006c
2920,54.088899,000100850000000b000000e4,0300010000000100014d00,000100850000000b0000000c01010002000e000a001a00010061000000000000000000000000000000000000000000000000000000000000000000000088
2942,54.451979,000100860000000b000000e5,0300010000000100014d00,000100860000000b0000003e000100260003000a001a0001000f000000000000000000000000000000000000000000000000000000000000000000000081
2964,54.786193,000100870000000b000000e6,0300010000000100014d00,000100870000000b0000000c010100280025001000190001005f0000000000000000000000000000000000000000000000000000000000000000000000ca
2986,55.094092,000100880000000b000000e7,0300010000000100014d00,000100880000000b0000003e0001001f003b000f00190001000e0000000000000000000000000000000000000000000000000000000000000000000000b7
3008,55.491478,000100890000000b000000e8,0300010000000100014d00,000100890000000b0000000c0101001a003b000f00190001005d0000000000000000000000000000000000000000000000000000000000000000000000d1
3030,55.852791,0001008a0000000b000000e9,0300010000000100014d00,0001008a0000000b0000003e00010004001d000e00190001000d0035000000000000000000000000000000000000000000000000000000000000000000b3
3052,56.185867,0001008b0000000b000000ea,0300010000000100014d00,0001008b0000000b0000003e000100170029000b00190001000c003a000000000000000000000000000000000000000000000000000000000000000000d4
3074,56.561998,0001008c0000000b000000eb,0300010000000100014d00,0001008c0000000b0000000c010100170029000b00190001005a0000000000000000000000000000000000000000000000000000000000000000000000b8
3096,56.883973,0001008d0000000b000000ec,0300010000000100014d00,0001008d0000000b0000003e00010017001e000b00190001000b000000000000000000000000000000000000000000000000000000000000000000000090
3118,57.217278,0001008e0000000b000000ed,0300010000000100014d00,0001008e0000000b0000000c01010024001d000b0019000100580000000000000000000000000000000000000000000000000000000000000000000000b9
3140,57.609887,0001008f0000000b000000ee,0300010000000100014d00,0001008f0000000b0000003e00010001001d000b00190001000a00000000000000000000000000000000000000000000000000000000000000000000007a
3162,57.934288,000100900000000b000000ef,0300010000000100014d00,000100900000000b0000000c01010039001c000b0019000100560000000000000000000000000000000000000000000000000000000000000000000000cd
3184,58.270508,000100910000000b000000f0,0300010000000100014d00,000100910000000b0000004c00010008001c000b00190001000800000000000000000000000000000000000000000000000000000000000000000000008e
3206,58.611332,000100920000000b000000f1,0300010000000100014d00,000100920000000b0000003e0001001d0020000a0019000100090035000000000000000000000000000000000000000000000000000000000000000000cf
3228,59.002942,000100930000000b000000f2,0300010000000100014d00,000100930000000b0000004c0001002c002400090019000100070000000000000000000000000000000000000000000000000000000000000000000000b9
3250,59.350695,000100940000000b000000f3,0300010000000100014d00,000100940000000b0000003e00010018001d0009001900010008000000000000000000000000000000000000000000000000000000000000000000000092
3272,59.691151,000100950000000b000000f4,0300010000000100014d00,000100950000000b0000000c01010017000c000f0018000100540000000000000000000000000000000000000000000000000000000000000000000000a1
3294,60.082719,000100960000000b000000f5,0300010000000100014d00,000100960000000b0000003e000100300008000f00180001000700000000000000000000000000000000000000000000000000000000000000000000009b
3316,60.430261,000100970000000b000000f6,0300010000000100014d00,000100970000000b0000000c0101001b0020000e0018000100520000000000000000000000000000000000000000000000000000000000000000000000b8
3338,60.773751,000100980000000b000000f7,0300010000000100014d00,000100980000000b0000003e000100310014000d0018000100060000000000000000000000000000000000000000000000000000000000000000000000a7
3360,61.160224,000100990000000b000000f8,0300010000000100014d00,000100990000000b0000000c010100090011000d001800010050000000000000000000000000000000000000000000000000000000000000000000000096
3382,61.470216,0001009a0000000b000000f9,0300010000000100014d00,0001009a0000000b0000003d0002001e000c000d00180001000200030000000000000000000000000000000000000000000000000000000000000000008d
3404,61.801148,0001009b0000000b000000fa,0300010000000100014d00,0001009b0000000b0000003e0001001e000c000d001800010005002e000000000000000000000000000000000000000000000000000000000000000000bc
3426,62.207768,0001009c0000000b000000fb,0300010000000100014d00,0001009c0000000b0000003d0001001e000c000d00180001000200030000000000000000000000000000000000000000000000000000000000000000008e
3448,62.533331,0001009d0000000b000000fc,0300010000000100014d00,0001009d0000000b0000003d000200230009000d001800010001000300000000000000000000000000000000000000000000000000000000000000000091
3470,62.89673,0001009e0000000b000000fd,0300010000000100014d00,0001009e0000000b0000003e000100230009000d001800010004002e000000000000000000000000000000000000000000000000000000000000000000c0
3492,63.284094,0001009f0000000b000000fe,0300010000000100014d00,0001009f0000000b0000003d000100230009000d001800010001000300000000000000000000000000000000000000000000000000000000000000000092
3514,63.633465,000100a00000000b000000ff,0300010000000100014d00,000100a00000000b00000048000100280025000c0018000100020000000000000000000000000000000000000000000000000000000000000000000000bc
3536,63.976217,000100a10000000b00000000,0300010000000100014d00,000100a10000000b0000003e000100270025000c0018000100030029000000000000000000000000000000000000000000000000000000000000000000dc
3558,64.355318,000100a20000000b00000001,0300010000000100014d00,000100a20000000b0000000c0101002b0023000c00180001004e0000000000000000000000000000000000000000000000000000000000000000000000d0
3580,64.723463,000100a30000000b00000002,0300010000000100014d00,000100a30000000b00000048000100240023000c0018000100010000000000000000000000000000000000000000000000000000000000000000000000b8
3602,65.069713,000100a40000000b00000003,0300010000000100014d00,000100a40000000b0000003e0001002a0022000c001800010002003a000000000000000000000000000000000000000000000000000000000000000000ef
3624,65.464121,000100a50000000b00000004,0300010000000100014d00,000100a50000000b0000000c010100280022000c00180001004b0000000000000000000000000000000000000000000000000000000000000000000000cc
3646,65.794941,000100a60000000b00000005,0300010000000100014d00,000100a60000000b000000f800010034001b000c001800010002000000000000000000000000000000000000000000000000000000000000000000000074
3668,66.138134,000100a70000000b00000006,0300010000000100014d00,000100a70000000b0000003e00010031001b000c0018000100010029000000000000000000000000000000000000000000000000000000000000000000e0
3690,66.533446,000100a80000000b00000007,0300010000000100014d00,000100a80000000b0000003e0001002a001b000c00180001000e001a000000000000000000000000000000000000000000000000000000000000000000d8
3712,66.880576,000100a90000000b00000008,0300010000000100014d00,000100a90000000b000000f8000100010002000c00180001000100000000000000000000000000000000000000000000000000000000000000000000002a
3734,67.209399,000100aa0000000b00000009,0300010000000100014d00,000100aa0000000b0000003e000100390001000c00180001000d0000000000000000000000000000000000000000000000000000000000000000000000b4
3756,67.601543,000100ab0000000b0000000a,0300010000000100014d00,000100ab0000000b0000000c0101002c001c000f0013000100490000000000000000000000000000000000000000000000000000000000000000000000cc
3778,67.925251,000100ac0000000b0000000b,0300010000000100014d00,000100ac0000000b0000003e00010023001c000f00130001000c0000000000000000000000000000000000000000000000000000000000000000000000b8
3800,68.224091,000100ad0000000b0000000c,0300010000000100014d00,000100ad0000000b0000000c01010012001c000f0013000100470000000000000000000000000000000000000000000000000000000000000000000000b2
3822,68.556143,000100ae0000000b0000000d,0300010000000100014d00,000100ae0000000b0000003e0001003b001b000f00130001000b0000000000000000000000000000000000000000000000000000000000000000000000d0
3844,68.915096,000100af0000000b0000000e,0300010000000100014d00,000100af0000000b0000000c01010036001b000f0013000100450000000000000000000000000000000000000000000000000000000000000000000000d5
3866,69.252985,000100b00000000b0000000f,0300010000000100014d00,000100b00000000b0000003e000100170015000f00130001000a0000000000000000000000000000000000000000000000000000000000000000000000a7
3888,69.568301,000100b10000000b00000010,0300010000000100014d00,000100b10000000b0000000c010100150011000e0013000100430000000000000000000000000000000000000000000000000000000000000000000000a9
3910,69.960393,000100b20000000b00000011,0300010000000100014d00,000100b20000000b0000003e00010010000f000e00130001000900000000000000000000000000000000000000000000000000000000000000000000009a
3932,70.293708,000100b30000000b00000012,0300010000000100014d00,000100b30000000b0000000c0101002c0031000c0013000100410000000000000000000000000000000000000000000000000000000000000000000000de
3954,70.639992,000100b40000000b00000013,0300010000000100014d00,000100b40000000b0000003e000100360014000c0013000100080000000000000000000000000000000000000000000000000000000000000000000000c4
3976,71.049417,000100b50000000b00000014,0300010000000100014d00,000100b50000000b0000000c01010035002a000e00110001003f0000000000000000000000000000000000000000000000000000000000000000000000e0
